geo_param_run,geo_param_vehicle_length,geo_param_vehicle_width,geo_param_vehicle_height,geo_param_front_overhang,geo_param_front_planview,geo_param_hood_angle,geo_param_approach_angle,geo_param_windscreen_angle,geo_param_greenhouse_tapering,geo_param_backlight_angle,geo_param_decklid_height,geo_param_rearend_tapering,geo_param_rear_overhang,geo_param_rear_diffusor_angle,geo_param_vehicle_ride_height,geo_param_vehicle_pitch,run_id,force_run,force_cd,force_cl,force_clf,force_clr,force_cs,force_constref_run,force_constref_cd,force_constref_cl,force_constref_clf,force_constref_clr,force_constref_cs,source_dataset,dataset_version,ingested_at,source_file_count,source_files_json,cd,cl,cs
404,100.919,15.986,92.1667,84.278,53.251,-33.5652,-10.6555,-18.5546,75.4768,140.605,46.7631,-37.1932,-119.839,4.26978,-15.1286,-0.702766,404,404.0,0.2698984,-0.05522832,-0.1477453,0.09251694,0.00858884,404.0,0.2896743,-0.05927501,-0.1621639,0.1028889,0.009218161,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2698984,-0.05522832,0.00858884
405,-149.081,-9.01404,-32.8333,53.028,-40.499,-46.0652,15.5945,-56.0546,-49.5232,103.105,-15.7369,-57.1932,-26.089,-8.23022,22.3714,-0.952766,405,405.0,0.27041,-0.02633352,-0.1510863,0.1247528,0.01975263,405.0,0.2711577,-0.02640633,-0.144806,0.1183996,0.01980724,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.27041,-0.02633352,0.01975263
406,50.9188,90.986,67.1667,-71.972,34.501,3.93482,-19.4055,93.9454,50.4768,-46.8949,34.2631,22.8068,98.911,41.7698,-27.6286,0.0472339,406,406.0,0.2665872,0.01927281,-0.06464397,0.08391677,0.01639215,406.0,0.3004942,0.0217241,-0.07459129,0.09631538,0.01847705,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2665872,0.01927281,0.01639215
407,-49.0812,40.986,17.1667,-134.472,-2.99899,-21.0652,-36.9055,18.9454,0.476819,178.105,9.26314,-17.1932,36.411,16.7698,47.3714,-0.452766,407,407.0,0.2886835,-0.03511416,-0.1380066,0.1028924,0.01721113,407.0,0.3103681,-0.03775177,-0.1464204,0.1086686,0.01850395,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2886835,-0.03511416,0.01721113
408,150.919,-59.014,-82.8333,-9.47202,72.001,28.9348,-1.9055,-131.055,-99.5232,28.1051,-40.7369,62.8068,-88.589,-33.2302,-2.62859,0.547234,408,408.0,0.3007019,0.1478495,-0.0204571,0.1683066,0.03119674,408.0,0.2734031,0.1344272,-0.02688352,0.1613108,0.02836459,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3007019,0.1478495,0.03119674
409,225.919,-71.514,54.6667,99.903,-49.874,22.6848,-23.7805,0.195444,-62.0232,9.35506,28.0131,-27.1932,-41.714,-39.4802,-33.8786,-0.577766,409,409.0,0.2455114,-0.0912973,-0.1827303,0.09143301,0.01463581,409.0,0.2414384,-0.08978269,-0.1869866,0.09720386,0.014393,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2455114,-0.0912973,0.01463581
410,25.9188,28.486,-45.3333,-25.097,25.126,-27.3152,11.2195,-149.805,37.9768,159.355,-21.9869,52.8068,83.286,10.5198,16.1214,0.422234,410,410.0,0.2787796,0.06376858,-0.02220013,0.08596871,0.0228682,410.0,0.2776234,0.06350411,-0.02290143,0.08640554,0.02277336,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2787796,0.06376858,0.0228682
411,-74.0812,-21.514,-95.3333,-87.597,-12.374,47.6848,-6.2805,75.1954,-12.0232,84.3551,-46.9869,12.8068,20.786,-14.4802,-8.87859,-0.0777661,411,411.0,0.2687087,0.05562473,-0.07562474,0.1312495,0.03184696,411.0,0.2454289,0.05080562,-0.06588124,0.1166869,0.02908787,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2687087,0.05562473,0.03184696
412,125.919,78.486,4.66672,37.403,62.626,-2.31518,28.7195,-74.8046,87.9768,-65.6449,3.01314,-67.1932,-104.214,35.5198,41.1214,0.922234,412,412.0,0.3162548,0.140588,0.04718838,0.09339964,0.03298801,412.0,0.3381157,0.1503061,0.0459409,0.1043652,0.03526829,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3162548,0.140588,0.03298801
413,-124.081,53.486,79.6667,6.15298,-31.124,-14.8152,-15.0305,-112.305,-37.0232,196.855,40.5131,-87.1932,-10.464,23.0198,-21.3786,0.672234,413,413.0,0.2753372,-0.007600396,-0.04411632,0.03651592,0.0005753324,413.0,0.3055355,-0.008433988,-0.04714886,0.03871488,0.0006384334,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2753372,-0.007600396,0.0005753324
414,75.9188,-46.514,-20.3333,-118.847,43.876,35.1848,19.9695,37.6954,62.9768,46.8551,-9.48686,-7.19316,-135.464,-26.9802,28.6214,-0.327766,414,414.0,0.2984243,0.07577868,-0.06036775,0.1361464,0.04657425,414.0,0.278896,0.07081989,-0.05987991,0.1306998,0.04352654,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2984243,0.07577868,0.04657425
415,-24.0812,-96.514,-70.3333,68.653,6.37601,10.1848,2.4695,-37.3046,12.9768,-28.1449,-34.4869,-47.1932,52.036,48.0198,3.62141,-0.827766,415,415.0,0.2582143,-0.1031102,-0.1489669,0.04585672,0.01535165,415.0,0.2235874,-0.08928299,-0.1286457,0.03936267,0.01329298,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2582143,-0.1031102,0.01535165
416,175.919,3.48596,29.6667,-56.347,-68.624,-39.8152,-32.5305,112.695,-87.0232,121.855,15.5131,32.8068,-72.964,-1.98022,-46.3786,0.172234,416,416.0,0.25504,0.03628833,-0.1119342,0.1482225,0.01166275,416.0,0.2646775,0.03765959,-0.1258709,0.1635305,0.01210346,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.25504,0.03628833,0.01166275
417,194.669,50.361,64.0417,-91.5033,-24.0927,8.62232,-2.99925,145.508,22.3518,42.1676,-17.2994,-69.6932,-123.745,-3.54272,45.8089,-0.609016,417,417.0,0.2956392,0.04867926,-0.102976,0.1516553,0.02685781,417.0,0.3316063,0.05460153,-0.1273374,0.1819389,0.0301253,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2956392,0.04867926,0.02685781
418,-5.33116,-49.639,-35.9583,33.4967,50.9073,-41.3777,-37.9993,-4.49206,-77.6482,192.168,32.7006,10.3068,1.25471,46.4573,-4.19109,0.390984,418,418.0,0.2649011,-0.02996161,-0.1126522,0.08269054,0.02047656,418.0,0.2474445,-0.02798718,-0.1050572,0.07707002,0.01912718,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2649011,-0.02996161,0.02047656
419,-105.331,-99.639,-85.9583,-29.0033,13.4073,33.6223,14.5007,-79.4921,72.3518,117.168,7.70064,-29.6932,-61.2453,21.4573,-29.1911,-0.109016,419,419.0,0.251791,-0.01895201,-0.08178472,0.06283271,0.01708007,419.0,0.2064222,-0.01553716,-0.06508533,0.04954817,0.01400251,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.251791,-0.01895201,0.01708007
420,94.6688,0.36096,14.0417,95.9967,-61.5927,-16.3777,-20.4993,70.5079,-27.6482,-32.8324,-42.2994,50.3068,63.7547,-28.5427,20.8089,0.890984,420,420.0,0.3050411,0.07897217,-0.04300103,0.1219732,0.05399387,420.0,0.3072902,0.07955445,-0.04745562,0.1270101,0.05439198,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3050411,0.07897217,0.05399387
421,244.669,-24.639,89.0417,64.7467,-5.34274,-28.8777,5.75075,33.0079,47.3518,-70.3324,-4.79936,30.3068,-92.4953,-41.0427,-41.6911,0.640984,421,421.0,0.2838734,0.1135908,-0.02794175,0.1415326,0.0284074,421.0,0.2843966,0.1138002,-0.04040167,0.1542019,0.02845976,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2838734,0.1135908,0.0284074
422,44.6688,75.361,-10.9583,-60.2533,69.6573,21.1223,-29.2493,-116.992,-52.6482,79.6676,45.2006,-49.6932,32.5047,8.95728,8.30891,-0.359016,422,422.0,0.2780899,-0.01987002,-0.1147406,0.09487062,0.01224963,422.0,0.3078211,-0.02199437,-0.1286595,0.1066651,0.01355927,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2780899,-0.01987002,0.01224963
423,-55.3312,25.361,-60.9583,-122.753,32.1573,-3.87768,23.2507,108.008,97.3518,4.66756,20.2006,-89.6932,-29.9953,-16.0427,-16.6911,-0.859016,423,423.0,0.2730932,-0.008782782,-0.1029939,0.09421117,0.01227729,423.0,0.2664232,-0.008568271,-0.09862517,0.0900569,0.01197743,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2730932,-0.008782782,0.01227729
424,144.669,-74.639,39.0417,2.24673,-42.8427,46.1223,-11.7493,-41.9921,-2.64818,154.668,-29.7994,-9.69316,95.0047,33.9573,33.3089,0.140984,424,424.0,0.2723307,-0.05376739,-0.08481244,0.03104505,0.02389621,424.0,0.2587769,-0.05109141,-0.08211412,0.03102271,0.02270691,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2723307,-0.05376739,0.02389621
425,219.669,-87.139,-23.4583,-138.378,-14.7177,39.8723,-33.6243,89.2579,34.8518,135.918,38.9506,60.3068,-108.12,27.7073,2.05891,-0.984016,425,425.0,0.2782114,-0.07189488,-0.2099042,0.1380093,0.03919784,425.0,0.2521852,-0.06516923,-0.200093,0.1349237,0.03553095,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2782114,-0.07189488,0.03919784
426,19.6688,12.861,76.5417,-13.3783,60.2823,-10.1277,1.37575,-60.7421,-65.1482,-14.0824,-11.0494,-19.6932,16.8797,-22.2927,-47.9411,0.0159839,426,426.0,0.2430257,0.04175994,-0.07432012,0.1160801,0.006201259,426.0,0.2621766,0.0450507,-0.08102257,0.1260733,0.00668993,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2430257,0.04175994,0.006201259
427,-80.3312,-37.139,26.5417,-75.8783,22.7823,-35.1277,-16.1243,-135.742,84.8518,-89.0824,-36.0494,-59.6932,-45.6203,-47.2927,27.0589,-0.484016,427,427.0,0.2838622,0.004947523,-0.1202336,0.1251811,0.02340451,427.0,0.2748362,0.004790205,-0.1128791,0.1176693,0.02266031,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2838622,0.004947523,0.02340451
428,119.669,62.861,-73.4583,49.1217,-52.2177,14.8723,18.8757,14.2579,-15.1482,60.9176,13.9506,20.3068,79.3797,2.70728,-22.9411,0.515984,428,428.0,0.2638063,0.05547753,-0.01716495,0.07264248,0.006593415,428.0,0.2670887,0.0561678,-0.02051499,0.0766828,0.006675453,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2638063,0.05547753,0.006593415
429,-130.331,37.861,1.54172,17.8717,4.03226,2.37232,-24.8743,-23.2421,59.8518,23.4176,-48.5494,0.306845,-76.8703,-9.79272,14.5589,0.265984,429,429.0,0.3004557,0.09830893,-0.07057429,0.1688832,0.04451055,429.0,0.3072401,0.1005288,-0.06403693,0.1645657,0.04551563,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3004557,0.09830893,0.04451055
